rashomon,1950,27.229113186482625,<b>Letterboxd Top 250:  (207i)</b> 1.1483091787439614<br/><b>IMDB Top 250:  (157i)</b> 0.5636942675159236<br/><b>Criticker.com Top 250:  (88i)</b> 1.2136363636363636<br/><b>Rotten Tomatoes Top 200:  (24i)</b> 1.5166666666666668<br/><b>RYM Top 250:  (98i)</b> 1.2020408163265306<br/><b>1001 movies you must see before you die: </b> 0.81<br/><b>The New York Times Essential: </b> 0.81<br/><b>/r/TrueFilm Canon: </b> 0.81<br/><b>RYM Top 1000: </b> 0.81<br/><b>Sight and Sound 1000 Directors + Critics 2022: </b> 0.81<br/><b>TSPDT 1000 greatest: </b> 0.81<br/><b>Metacritic Must See: </b> 0.81<br/><b>Letterboxd 4.0+: </b> 1.1<br/><b>Roger Ebert's Great Movies: </b> 1.1<br/><b>British Film Institute 360 Classics: </b> 1.1<br/><b>Pauline Kael 5001 Nights at the Movies 300 Greatest Nights:  (69i)</b> 1.2449275362318841<br/><b>Sight and Sound:  (42i)</b> 2.238095238095238<br/><b>BBC 100 Greatest Foreign Language:  (4i)</b> 3.25<br/><b>Best Foreign Language Film Academy Awards Submissions: </b> 0.87<br/><b>Letterboxd Top 250 Foreign Films:  (109i)</b> 0.5117431192660551<br/><b>Ingmar Bergman f&i: </b> 1.5<br/><b>Kubrick f&i: </b> 1.5<br/><b>Woody Allen f&i: </b> 1.5<br/>
persona,1966,27.17446288190904,<b>Letterboxd Top 250:  (43i)</b> 1.3325581395348838<br/><b>Criticker.com Top 250:  (29i)</b> 1.4448275862068967<br/><b>Rotten Tomatoes Top 200:  (59i)</b> 1.269491525423729<br/><b>RYM Top 250:  (19i)</b> 1.6263157894736842<br/><b>1001 movies you must see before you die: </b> 0.81<br/><b>The New York Times Essential: </b> 0.81<br/><b>/r/TrueFilm Canon: </b> 0.81<br/><b>RYM Top 1000: </b> 0.81<br/><b>Sight and Sound 1000 Directors + Critics 2022: </b> 0.81<br/><b>TSPDT 1000 greatest: </b> 0.81<br/><b>Metacritic Must See: </b> 0.81<br/><b>Letterboxd 4.0+: </b> 1.1<br/><b>Roger Ebert's Great Movies: </b> 1.1<br/><b>Cahiers du Cin�ma Annual Top 10: </b> 1.4<br/><b>The Empire 5-Star 500: </b> 1.1<br/><b>Sight and Sound:  (18i)</b> 2.5555555555555554<br/><b>Time Magazine Top 100:  (84i)</b> 0.6190476190476191<br/><b>BBC 100 Greatest Foreign Language:  (6i)</b> 3.25<br/><b>Best Foreign Language Film Academy Awards Submissions: </b> 0.87<br/><b>Letterboxd Top 250 Foreign Films:  (24i)</b> 0.8366666666666667<br/><b>Andrei Tarkovsky f&i: </b> 1.5<br/><b>David Lynch f&i: </b> 1.5<br/>
tokyo-story,1953,25.685934032893407,<b>Letterboxd Top 250:  (35i)</b> 1.3857142857142857<br/><b>IMDB Top 250:  (214i)</b> 0.5467289719626168<br/><b>Criticker.com Top 250:  (41i)</b> 1.3439024390243903<br/><b>Rotten Tomatoes Top 200:  (3i)</b> 2.35<br/><b>RYM Top 250:  (53i)</b> 1.288679245283019<br/><b>1001 movies you must see before you die: </b> 0.81<br/><b>The New York Times Essential: </b> 0.81<br/><b>/r/TrueFilm Canon: </b> 0.81<br/><b>RYM Top 1000: </b> 0.81<br/><b>Sight and Sound 1000 Directors + Critics 2022: </b> 0.81<br/><b>TSPDT 1000 greatest: </b> 0.81<br/><b>Letterboxd 4.0+: </b> 1.1<br/><b>Roger Ebert's Great Movies: </b> 1.1<br/><b>The Empire 5-Star 500: </b> 1.1<br/><b>British Film Institute 360 Classics: </b> 1.1<br/><b>Sight and Sound:  (4i)</b> 3.25<br/><b>Cahiers du Cin�ma 100 to an ideal library: </b> 1.5<br/><b>Time Magazine Top 100:  (110i)</b> 0.5909090909090909<br/><b>BBC 100 Greatest Foreign Language:  (3i)</b> 3.25<br/><b>Letterboxd Top 250 Foreign Films:  (20i)</b> 0.9199999999999999<br/>
2001-a-space-odyssey,1968,25.55915250815127,<b>Letterboxd Top 250:  (125i)</b> 1.1800000000000002<br/><b>IMDB Top 250:  (97i)</b> 0.6030927835051546<br/><b>Criticker.com Top 250:  (191i)</b> 1.1523560209424084<br/><b>Rotten Tomatoes Top 200:  (27i)</b> 1.4703703703703703<br/><b>RYM Top 250:  (1i)</b> 2.7666666666666666<br/><b>1001 movies you must see before you die: </b> 0.81<br/><b>The New York Times Essential: </b> 0.81<br/><b>/r/TrueFilm Canon: </b> 0.81<br/><b>RYM Top 1000: </b> 0.81<br/><b>Sight and Sound 1000 Directors + Critics 2022: </b> 0.81<br/><b>TSPDT 1000 greatest: </b> 0.81<br/><b>Metacritic Must See: </b> 0.81<br/><b>Letterboxd 4.0+: </b> 1.1<br/><b>Roger Ebert's Great Movies: </b> 1.1<br/><b>The Empire 5-Star 500: </b> 1.1<br/><b>British Film Institute 360 Classics: </b> 1.1<br/><b>Sight and Sound:  (6i)</b> 3.25<br/><b>Cahiers du Cin�ma 100 to an ideal library: </b> 1.5<br/><b>Time Magazine Top 100:  (1i)</b> 2.166666666666667<br/><b>The Vatican Great (and Culturally Significant): </b> 1.4<br/>
vertigo,1958,25.21819242915582,<b>Letterboxd Top 250:  (194i)</b> 1.1515463917525774<br/><b>IMDB Top 250:  (105i)</b> 0.5952380952380952<br/><b>Criticker.com Top 250:  (97i)</b> 1.2030927835051548<br/><b>Rotten Tomatoes Top 200:  (130i)</b> 1.176923076923077<br/><b>RYM Top 250:  (54i)</b> 1.2851851851851852<br/><b>1001 movies you must see before you die: </b> 0.81<br/><b>The New York Times Essential: </b> 0.81<br/><b>/r/TrueFilm Canon: </b> 0.81<br/><b>RYM Top 1000: </b> 0.81<br/><b>Sight and Sound 1000 Directors + Critics 2022: </b> 0.81<br/><b>TSPDT 1000 greatest: </b> 0.81<br/><b>Metacritic Must See: </b> 0.81<br/><b>Letterboxd 4.0+: </b> 1.1<br/><b>Roger Ebert's Great Movies: </b> 1.1<br/><b>Cahiers du Cin�ma Annual Top 10: </b> 1.4<br/><b>The Empire 5-Star 500: </b> 1.1<br/><b>British Film Institute 360 Classics: </b> 1.1<br/><b>Sight and Sound:  (2i)</b> 3.25<br/><b>Cahiers du Cin�ma 100 to an ideal library: </b> 1.5<br/><b>Time Magazine Top 100:  (116i)</b> 0.5862068965517242<br/><b>David Lynch f&i: </b> 1.5<br/><b>John Carpenter f&i: </b> 1.5<br/>
m,1931,25.01106405880129,<b>Letterboxd Top 250:  (104i)</b> 1.1961538461538463<br/><b>IMDB Top 250:  (104i)</b> 0.5961538461538461<br/><b>Criticker.com Top 250:  (36i)</b> 1.3777777777777778<br/><b>Rotten Tomatoes Top 200:  (25i)</b> 1.5<br/><b>RYM Top 250:  (60i)</b> 1.2666666666666668<br/><b>1001 movies you must see before you die: </b> 0.81<br/><b>The New York Times Essential: </b> 0.81<br/><b>/r/TrueFilm Canon: </b> 0.81<br/><b>RYM Top 1000: </b> 0.81<br/><b>Sight and Sound 1000 Directors + Critics 2022: </b> 0.81<br/><b>TSPDT 1000 greatest: </b> 0.81<br/><b>Letterboxd 4.0+: </b> 1.1<br/><b>Roger Ebert's Great Movies: </b> 1.1<br/><b>The Empire 5-Star 500: </b> 1.1<br/><b>British Film Institute 360 Classics: </b> 1.1<br/><b>Pauline Kael 5001 Nights at the Movies 300 Greatest Nights:  (137i)</b> 1.172992700729927<br/><b>Sight and Sound:  (37i)</b> 2.27027027027027<br/><b>Cahiers du Cin�ma 100 to an ideal library: </b> 1.5<br/><b>BBC 100 Greatest Foreign Language:  (13i)</b> 2.769230769230769<br/><b>Letterboxd Top 250 Foreign Films:  (55i)</b> 0.6018181818181818<br/><b>Alfred Hitchcock f&i: </b> 1.5<br/>
ikiru,1952,24.91088279367691,<b>Letterboxd Top 250:  (14i)</b> 1.8142857142857145<br/><b>IMDB Top 250:  (99i)</b> 0.601010101010101<br/><b>Criticker.com Top 250:  (13i)</b> 1.8692307692307693<br/><b>Rotten Tomatoes Top 200:  (150i)</b> 1.1666666666666667<br/><b>RYM Top 250:  (45i)</b> 1.3222222222222224<br/><b>1001 movies you must see before you die: </b> 0.81<br/><b>The New York Times Essential: </b> 0.81<br/><b>/r/TrueFilm Canon: </b> 0.81<br/><b>RYM Top 1000: </b> 0.81<br/><b>Sight and Sound 1000 Directors + Critics 2022: </b> 0.81<br/><b>TSPDT 1000 greatest: </b> 0.81<br/><b>Metacritic Must See: </b> 0.81<br/><b>Letterboxd 4.0+: </b> 1.1<br/><b>Roger Ebert's Great Movies: </b> 1.1<br/><b>The Empire 5-Star 500: </b> 1.1<br/><b>British Film Institute 360 Classics: </b> 1.1<br/><b>Sight and Sound:  (160i)</b> 2.0625<br/><b>Time Magazine Top 100:  (51i)</b> 0.696078431372549<br/><b>BBC 100 Greatest Foreign Language:  (72i)</b> 2.138888888888889<br/><b>Letterboxd Top 250 Foreign Films:  (9i)</b> 1.67<br/><b>Martin Scorsese f&i: </b> 1.5<br/>
metropolis,1927,24.710532210676174,<b>Letterboxd Top 250:  (176i)</b> 1.156818181818182<br/><b>IMDB Top 250:  (120i)</b> 0.5833333333333334<br/><b>Criticker.com Top 250:  (188i)</b> 1.1531914893617021<br/><b>Rotten Tomatoes Top 200:  (51i)</b> 1.296078431372549<br/><b>RYM Top 250:  (66i)</b> 1.2515151515151517<br/><b>1001 movies you must see before you die: </b> 0.81<br/><b>The New York Times Essential: </b> 0.81<br/><b>/r/TrueFilm Canon: </b> 0.81<br/><b>RYM Top 1000: </b> 0.81<br/><b>Sight and Sound 1000 Directors + Critics 2022: </b> 0.81<br/><b>TSPDT 1000 greatest: </b> 0.81<br/><b>Letterboxd 4.0+: </b> 1.1<br/><b>Roger Ebert's Great Movies: </b> 1.1<br/><b>The Empire 5-Star 500: </b> 1.1<br/><b>British Film Institute 360 Classics: </b> 1.1<br/><b>Pauline Kael 5001 Nights at the Movies 300 Greatest Nights:  (140i)</b> 1.1714285714285715<br/><b>Sight and Sound:  (68i)</b> 2.1470588235294117<br/><b>Time Magazine Top 100:  (71i)</b> 0.6408450704225352<br/><b>The Vatican Great (and Culturally Significant): </b> 1.4<br/><b>BBC 100 Greatest Foreign Language:  (16i)</b> 2.625<br/><b>Letterboxd Top 250 Foreign Films:  (95i)</b> 0.5252631578947369<br/><b>Kubrick f&i: </b> 1.5<br/>
fanny-and-alexander,1982,24.626712208675972,<b>Letterboxd Top 250:  (49i)</b> 1.3040816326530613<br/><b>Criticker.com Top 250:  (24i)</b> 1.5166666666666668<br/><b>Rotten Tomatoes Top 200:  (113i)</b> 1.188495575221239<br/><b>RYM Top 250:  (36i)</b> 1.3777777777777778<br/><b>1001 movies you must see before you die: </b> 0.81<br/><b>The New York Times Essential: </b> 0.81<br/><b>/r/TrueFilm Canon: </b> 0.81<br/><b>RYM Top 1000: </b> 0.81<br/><b>Sight and Sound 1000 Directors + Critics 2022: </b> 0.81<br/><b>TSPDT 1000 greatest: </b> 0.81<br/><b>Letterboxd 4.0+: </b> 1.1<br/><b>Roger Ebert's Great Movies: </b> 1.1<br/><b>Cahiers du Cin�ma Annual Top 10: </b> 1.4<br/><b>The Empire 5-Star 500: </b> 1.1<br/><b>Sight and Sound:  (132i)</b> 2.0757575757575757<br/><b>Cahiers du Cin�ma 100 to an ideal library: </b> 1.5<br/><b>BBC 100 Greatest Foreign Language:  (28i)</b> 2.357142857142857<br/><b>Best Foreign Language Film Academy Awards Submissions: </b> 0.87<br/><b>Letterboxd Top 250 Foreign Films:  (30i)</b> 0.7533333333333333<br/><b>Akira Kurosawa Top 100:  (81i)</b> 2.123456790123457<br/>
apocalypse-now,1979,24.446279132582195,<b>Letterboxd Top 250:  (32i)</b> 1.4125<br/><b>IMDB Top 250:  (55i)</b> 0.6818181818181819<br/><b>Criticker.com Top 250:  (124i)</b> 1.1806451612903226<br/><b>Rotten Tomatoes Top 200:  (16i)</b> 1.725<br/><b>RYM Top 250:  (5i)</b> 2.35<br/><b>1001 movies you must see before you die: </b> 0.81<br/><b>The New York Times Essential: </b> 0.81<br/><b>/r/TrueFilm Canon: </b> 0.81<br/><b>RYM Top 1000: </b> 0.81<br/><b>Sight and Sound 1000 Directors + Critics 2022: </b> 0.81<br/><b>TSPDT 1000 greatest: </b> 0.81<br/><b>Metacritic Must See: </b> 0.81<br/><b>Letterboxd 4.0+: </b> 1.1<br/><b>Roger Ebert's Great Movies: </b> 1.1<br/><b>The Empire 5-Star 500: </b> 1.1<br/><b>British Film Institute 360 Classics: </b> 1.1<br/><b>Sight and Sound:  (19i)</b> 2.526315789473684<br/><b>Cahiers du Cin�ma 100 to an ideal library: </b> 1.5<br/><b>Kubrick f&i: </b> 1.5<br/><b>Quentin Tarantino f&i: </b> 1.5<br/>
